policy,occlusion,episode,success,final_error,identity_swaps,search_steps,proxy_uncertainty
visible_only,short,88,1,0.002000678412435619,0,8,1.0
visible_only,short,89,1,0.013406376331334402,0,8,1.0
visible_only,short,90,1,0.004610546657083048,0,8,1.0
visible_only,short,91,1,0.002702113679430851,0,8,1.0
visible_only,short,92,1,0.004655331751698605,0,8,1.0
visible_only,short,93,1,0.002296952685406084,0,8,1.0
visible_only,short,94,1,0.013673227327038906,0,8,1.0
visible_only,short,95,1,0.0017363765104670414,0,8,1.0
visible_only,short,96,1,0.001600057816327105,0,8,1.0
visible_only,short,97,1,0.008379357642211427,0,8,1.0
visible_only,short,98,1,0.008643813633959052,0,8,1.0
visible_only,short,99,1,0.011905483468299005,0,8,1.0
visible_only,short,100,1,0.02340140848263611,0,8,1.0
visible_only,short,101,1,0.00548222592908898,0,8,1.0
visible_only,short,102,1,0.0021666894682766946,0,8,1.0
visible_only,short,103,1,0.0037505777471520396,0,8,1.0
visible_only,short,104,1,0.0013369195411027657,0,8,1.0
visible_only,short,105,1,0.016260905330652387,0,8,1.0
visible_only,short,106,1,0.012801807311994984,0,8,1.0
visible_only,short,107,1,0.021605029243329965,0,8,1.0
visible_only,short,108,1,0.01047459416264096,0,8,1.0
visible_only,short,109,1,0.008251573740963303,0,8,1.0
visible_only,short,110,1,0.01251139144367297,0,8,1.0
visible_only,short,111,1,0.00925725511175346,0,8,1.0
visible_only,short,112,1,0.006689558371338639,0,8,1.0
visible_only,short,113,1,0.0010228719719648782,0,8,1.0
visible_only,short,114,1,0.011556480117564806,0,8,1.0
visible_only,short,115,1,0.013712186335180565,0,8,1.0
visible_only,short,116,1,0.013472368205012408,0,8,1.0
visible_only,short,117,1,0.013576420050024463,0,8,1.0
visible_only,short,118,1,0.017150224666713176,0,8,1.0
visible_only,short,119,1,0.0033654038862599434,0,8,1.0
visible_only,short,120,1,0.006013685851670947,0,8,1.0
visible_only,short,121,1,0.02865407666403244,0,8,1.0
visible_only,short,122,1,0.011390726113854166,0,8,1.0
visible_only,short,123,1,0.005411354260855095,0,8,1.0
visible_only,short,124,1,0.01537083380403087,0,8,1.0
visible_only,short,125,1,0.00016689178670964422,0,8,1.0
visible_only,short,126,1,0.01676030924513059,0,8,1.0
visible_only,short,127,1,0.007057382820780916,0,8,1.0
visible_only,short,128,1,0.017300506173084207,0,8,1.0
visible_only,short,129,1,0.005607265570115705,0,8,1.0
visible_only,short,130,1,0.013436086257168023,0,8,1.0
visible_only,short,131,1,0.025501339206722207,0,8,1.0
visible_only,short,132,1,0.03369858428820505,0,8,1.0
visible_only,short,133,1,0.021934106589557856,0,8,1.0
visible_only,short,134,1,0.02085287687486448,0,8,1.0
visible_only,short,135,1,0.01669560071643872,0,8,1.0
visible_only,short,136,1,0.012995914946202058,0,8,1.0
visible_only,short,137,1,0.008873483546758931,0,8,1.0
visible_only,short,138,1,0.002923290374040377,0,8,1.0
visible_only,short,139,1,0.007221037769597594,0,8,1.0
visible_only,short,140,1,0.010465958065616288,0,8,1.0
visible_only,short,141,1,0.00028443339831690784,0,8,1.0
visible_only,short,142,1,0.0002745282642714897,0,8,1.0
visible_only,short,143,1,0.004164795291827755,0,8,1.0
visible_only,short,144,1,0.02399843892155651,0,8,1.0
visible_only,short,145,1,0.01186279070155008,0,8,1.0
visible_only,short,146,1,0.0074103569624377474,0,8,1.0
visible_only,short,147,1,0.006531611072227106,0,8,1.0
visible_only,short,148,1,0.0004514093701531996,0,8,1.0
visible_only,short,149,1,0.003998810278939752,0,8,1.0
visible_only,short,150,1,0.025021461479548784,0,8,1.0
visible_only,short,151,1,0.010624820837885296,0,8,1.0
visible_only,short,152,1,0.02241394494727239,0,8,1.0
visible_only,short,153,1,0.006024294352381887,0,8,1.0
visible_only,short,154,1,0.022356161583567458,0,8,1.0
visible_only,short,155,1,0.001117571355057273,0,8,1.0
visible_only,short,156,1,0.011930937662805285,0,8,1.0
visible_only,short,157,1,0.007317718134350115,0,8,1.0
visible_only,short,158,1,0.0048224092918171535,0,8,1.0
visible_only,short,159,1,0.012742865006329596,0,8,1.0
visible_only,short,160,1,0.007763513014788392,0,8,1.0
visible_only,short,161,1,0.002519791918227595,0,8,1.0
visible_only,short,162,1,0.0024288501144288377,0,8,1.0
visible_only,short,163,1,0.007524461694232975,0,8,1.0
visible_only,short,164,1,0.016644301963785912,0,8,1.0
visible_only,short,165,1,0.007919514977360875,0,8,1.0
visible_only,short,166,1,0.005862173394759029,0,8,1.0
visible_only,short,167,1,0.005814170500043181,0,8,1.0
visible_only,short,168,1,0.004733053251477409,0,8,1.0
visible_only,short,169,1,0.016981717540611674,0,8,1.0
visible_only,short,170,1,0.0063899851286998155,0,8,1.0
visible_only,short,171,1,0.014053362022574678,0,8,1.0
visible_only,short,172,1,0.016644076834828603,0,8,1.0
visible_only,short,173,1,0.00801778063435099,0,8,1.0
visible_only,short,174,1,0.013272953581499047,0,8,1.0
visible_only,short,175,1,0.0008678103576140739,0,8,1.0
visible_only,short,176,1,0.0054401261728812544,0,8,1.0
visible_only,short,177,1,0.006002550913096316,0,8,1.0
visible_only,short,178,1,0.0041610544110662895,0,8,1.0
visible_only,short,179,1,0.006229597925658914,0,8,1.0
visible_only,short,180,1,0.0011833174909916533,0,8,1.0
visible_only,short,181,1,0.008020300319239837,0,8,1.0
visible_only,short,182,1,0.003999512343504236,0,8,1.0
visible_only,short,183,1,0.013610447313586217,0,8,1.0
visible_only,short,184,1,0.024467230399327272,0,8,1.0
visible_only,short,185,1,0.006886482180673059,0,8,1.0
visible_only,short,186,1,0.016436427485391092,0,8,1.0
visible_only,short,187,1,0.010400536704983754,0,8,1.0
visible_only,short,188,1,0.008264066317682894,0,8,1.0
visible_only,short,189,1,0.005586730661339703,0,8,1.0
visible_only,short,190,1,0.0009119881867590829,0,8,1.0
visible_only,short,191,1,0.015502428980219474,0,8,1.0
visible_only,short,192,1,0.0094494835934541,0,8,1.0
visible_only,short,193,1,0.022331263271877955,0,8,1.0
visible_only,short,194,1,0.00970580944982291,0,8,1.0
visible_only,short,195,1,0.005343422290496579,0,8,1.0
visible_only,short,196,1,0.005202134403853309,0,8,1.0
visible_only,short,197,1,0.002962515534511434,0,8,1.0
visible_only,short,198,1,0.03545559706584933,0,8,1.0
visible_only,short,199,1,0.003558082735626411,0,8,1.0
visible_only,short,200,1,0.014842198940294593,0,8,1.0
visible_only,short,201,1,0.012398800918500291,0,8,1.0
visible_only,short,202,1,0.0180553861603798,0,8,1.0
visible_only,short,203,1,0.007657105605463066,0,8,1.0
visible_only,short,204,1,0.002941957312351126,0,8,1.0
visible_only,short,205,1,0.014551165464619098,0,8,1.0
visible_only,short,206,1,0.01549636112043476,0,8,1.0
visible_only,short,207,1,0.021161892548930195,0,8,1.0
visible_only,short,208,1,0.0024040585813892568,0,8,1.0
visible_only,short,209,1,0.00949855339766914,0,8,1.0
visible_only,short,210,1,1.1803683738431658e-05,0,8,1.0
visible_only,short,211,1,0.010031648135252202,0,8,1.0
visible_only,short,212,1,0.006604091628732989,0,8,1.0
visible_only,short,213,1,0.003070930479591439,0,8,1.0
visible_only,short,214,1,0.010709381439376608,0,8,1.0
visible_only,short,215,1,0.004081322239753105,0,8,1.0
visible_only,short,216,1,0.010423950829866468,0,8,1.0
visible_only,short,217,1,0.002007961234312808,0,8,1.0
visible_only,short,218,1,0.009449426226812135,0,8,1.0
visible_only,short,219,1,0.008199784426668355,0,8,1.0
visible_only,short,220,1,0.006031573193135853,0,8,1.0
visible_only,short,221,1,0.001122710495018997,0,8,1.0
visible_only,short,222,1,0.00855358399982109,0,8,1.0
visible_only,short,223,1,0.0046509116881885415,0,8,1.0
visible_only,short,224,1,0.0030878111912389095,0,8,1.0
visible_only,short,225,1,0.0029629249154412562,0,8,1.0
visible_only,short,226,1,0.01921295824878083,0,8,1.0
visible_only,short,227,1,0.0070252084887230115,0,8,1.0
visible_only,short,228,1,0.009872927169272128,0,8,1.0
visible_only,short,229,1,0.014440258625905589,0,8,1.0
visible_only,short,230,1,0.006501010613338354,0,8,1.0
visible_only,short,231,1,0.02216232147079028,0,8,1.0
visible_only,short,232,1,0.018181441344513383,0,8,1.0
visible_only,short,233,1,0.008254592081396218,0,8,1.0
visible_only,short,234,1,0.00011662523220223875,0,8,1.0
visible_only,short,235,1,0.01076404736586889,0,8,1.0
visible_only,short,236,1,0.004496058262357661,0,8,1.0
visible_only,short,237,1,0.004155862491443646,0,8,1.0
visible_only,short,238,1,0.023978700456687152,0,8,1.0
visible_only,short,239,1,0.013593976093181609,0,8,1.0
visible_only,short,240,1,0.019233760770809738,0,8,1.0
visible_only,short,241,1,0.002677917476088698,0,8,1.0
visible_only,short,242,1,0.008733312195732701,0,8,1.0
visible_only,short,243,1,0.016413181676905197,0,8,1.0
visible_only,short,244,1,0.013591104609437216,0,8,1.0
visible_only,short,245,1,0.0066659090042267,0,8,1.0
visible_only,short,246,1,0.010673366879601187,0,8,1.0
visible_only,short,247,1,0.005275524216494798,0,8,1.0
visible_only,short,248,1,0.007488200411717827,0,8,1.0
visible_only,short,249,1,0.004905815902192301,0,8,1.0
visible_only,short,250,1,0.005844682103930854,0,8,1.0
visible_only,short,251,1,0.0048478420084148155,0,8,1.0
visible_only,short,252,1,0.007373152679587602,0,8,1.0
visible_only,short,253,1,0.005506125874684131,0,8,1.0
visible_only,short,254,1,0.010192921440575986,0,8,1.0
visible_only,short,255,1,0.0014106183393683414,0,8,1.0
visible_only,short,256,1,0.010860841237513186,0,8,1.0
visible_only,short,257,1,0.008695390393808122,0,8,1.0
visible_only,short,258,1,0.005627892857743837,0,8,1.0
visible_only,short,259,1,0.004003493711392747,0,8,1.0
visible_only,short,260,1,0.011614831120489777,0,8,1.0
visible_only,short,261,1,0.0042458585617470845,0,8,1.0
visible_only,short,262,1,0.0066295647327384855,0,8,1.0
visible_only,short,263,1,0.0069172331686712316,0,8,1.0
visible_only,short,264,1,0.016626942811760526,0,8,1.0
visible_only,short,265,1,0.005556625599578424,0,8,1.0
visible_only,short,266,1,0.017450053122754827,0,8,1.0
visible_only,short,267,1,0.009500796359485253,0,8,1.0
visible_only,short,268,1,0.017611343480910646,0,8,1.0
visible_only,short,269,1,0.005143669800424307,0,8,1.0
visible_only,short,270,1,0.007816796368690815,0,8,1.0
visible_only,short,271,1,0.023799690721251265,0,8,1.0
visible_only,short,272,1,0.00914778236431435,0,8,1.0
visible_only,short,273,1,0.007642892615652319,0,8,1.0
visible_only,short,274,1,0.009427933426493618,0,8,1.0
visible_only,short,275,1,0.009550433521787638,0,8,1.0
visible_only,short,276,1,0.014539469749512035,0,8,1.0
visible_only,short,277,1,0.009871095893759008,0,8,1.0
visible_only,short,278,1,0.00716623968074015,0,8,1.0
visible_only,short,279,1,0.012261903325316403,0,8,1.0
visible_only,short,280,1,0.01581997556746384,0,8,1.0
visible_only,short,281,1,0.008472038075702626,0,8,1.0
visible_only,short,282,1,0.0104753585329308,0,8,1.0
visible_only,short,283,1,0.011055545863632332,0,8,1.0
visible_only,short,284,1,0.016304096249691258,0,8,1.0
visible_only,short,285,1,0.009331798941897729,0,8,1.0
visible_only,short,286,1,0.003080815459660602,0,8,1.0
visible_only,short,287,1,0.0010188795277595308,0,8,1.0
visible_only,short,288,1,0.008886116239699149,0,8,1.0
visible_only,short,289,1,0.01753781935741716,0,8,1.0
visible_only,short,290,1,0.0006371927472124395,0,8,1.0
visible_only,short,291,1,0.00607490921974696,0,8,1.0
visible_only,short,292,1,0.0072498536705691285,0,8,1.0
visible_only,short,293,1,0.02180380359966813,0,8,1.0
visible_only,short,294,1,0.004471605759839875,0,8,1.0
visible_only,short,295,1,0.019065660130308526,0,8,1.0
visible_only,short,296,1,0.010066324080760136,0,8,1.0
visible_only,short,297,1,0.010431252085164211,0,8,1.0
visible_only,short,298,1,0.0025001904157799792,0,8,1.0
visible_only,short,299,1,0.009700812303711795,0,8,1.0
visible_only,short,300,1,0.018778730013254086,0,8,1.0
visible_only,short,301,1,0.007447369506273671,0,8,1.0
visible_only,short,302,1,0.016772202449890458,0,8,1.0
visible_only,short,303,1,0.0038569323812296386,0,8,1.0
visible_only,short,304,1,0.005105849066927903,0,8,1.0
visible_only,short,305,1,0.0030455365942498452,0,8,1.0
visible_only,short,306,1,0.012174096992314976,0,8,1.0
visible_only,short,307,1,0.0050141581550767755,0,8,1.0
visible_only,short,308,1,0.010344954656612119,0,8,1.0
visible_only,short,309,1,0.008061304243613177,0,8,1.0
visible_only,short,310,1,0.0035659874040455675,0,8,1.0
visible_only,short,311,1,0.006283140529259074,0,8,1.0
visible_only,short,312,1,0.0001181171137480258,0,8,1.0
visible_only,short,313,1,0.0015298933500249579,0,8,1.0
visible_only,short,314,1,0.021328903744093353,0,8,1.0
visible_only,short,315,1,0.0006406741182749531,0,8,1.0
visible_only,short,316,1,0.014863505421211981,0,8,1.0
visible_only,short,317,1,0.008415079327507513,0,8,1.0
visible_only,short,318,1,0.00243124229758096,0,8,1.0
visible_only,short,319,1,0.012154223631746675,0,8,1.0
visible_only,short,320,1,0.0014537471456940176,0,8,1.0
visible_only,short,321,1,0.0010099141823451396,0,8,1.0
visible_only,short,322,1,0.005513138593247979,0,8,1.0
visible_only,short,323,1,0.017395155334087198,0,8,1.0
visible_only,short,324,1,0.019032336619273116,0,8,1.0
visible_only,short,325,1,0.004443777582295527,0,8,1.0
visible_only,short,326,1,0.008909763034447904,0,8,1.0
visible_only,short,327,1,0.00855575521814722,0,8,1.0
visible_only,short,328,1,0.009078025213523966,0,8,1.0
visible_only,short,329,1,0.007269257388644396,0,8,1.0
visible_only,short,330,1,0.013075228698846475,0,8,1.0
visible_only,short,331,1,0.004797465452147376,0,8,1.0
visible_only,short,332,1,0.002535517024779943,0,8,1.0
visible_only,short,333,1,0.012183042505372055,0,8,1.0
visible_only,short,334,1,0.004587658182500065,0,8,1.0
visible_only,short,335,1,0.017829891997923064,0,8,1.0
visible_only,short,336,1,0.0047669267887182065,0,8,1.0
visible_only,short,337,1,0.003985619407497809,0,8,1.0
visible_only,short,338,1,0.008625129541635745,0,8,1.0
visible_only,short,339,1,0.023307445898310852,0,8,1.0
visible_only,short,340,1,0.0022222918975223216,0,8,1.0
visible_only,short,341,1,0.003767797785485527,0,8,1.0
visible_only,short,342,1,0.009059652621031922,0,8,1.0
visible_only,short,343,1,8.695342387476934e-05,0,8,1.0
visible_only,short,344,1,7.330343307521137e-05,0,8,1.0
visible_only,short,345,1,0.01082307832303514,0,8,1.0
visible_only,short,346,1,0.006826476877950016,0,8,1.0
visible_only,short,347,1,0.005909618254949511,0,8,1.0
visible_only,short,348,1,0.00244227280122597,0,8,1.0
visible_only,short,349,1,0.01638795659214934,0,8,1.0
visible_only,short,350,1,0.0073350447629587645,0,8,1.0
visible_only,short,351,1,0.019194083545078677,0,8,1.0
visible_only,short,352,1,0.016930601956266944,0,8,1.0
visible_only,short,353,1,0.01331949499218471,0,8,1.0
visible_only,short,354,1,0.007991516344204364,0,8,1.0
visible_only,short,355,1,0.008289611361548266,0,8,1.0
visible_only,short,356,1,0.018163633521661504,0,8,1.0
visible_only,short,357,1,0.012726667982109974,0,8,1.0
visible_only,short,358,1,0.02018484973960999,0,8,1.0
visible_only,short,359,1,0.015171187808758119,0,8,1.0
visible_only,short,360,1,0.0025679015602094735,0,8,1.0
visible_only,short,361,1,0.0018725773675106194,0,8,1.0
visible_only,short,362,1,0.007334272216366955,0,8,1.0
visible_only,short,363,1,0.0017977662489875312,0,8,1.0
visible_only,short,364,1,0.022792996514144376,0,8,1.0
visible_only,short,365,1,0.004583480849401855,0,8,1.0
visible_only,short,366,1,0.0012473936424003407,0,8,1.0
visible_only,short,367,1,0.02221193530685006,0,8,1.0
visible_only,short,368,1,0.016627570229915567,0,8,1.0
visible_only,short,369,1,0.010886165178443041,0,8,1.0
visible_only,short,370,1,0.006255412142782024,0,8,1.0
visible_only,short,371,1,0.0018711662470378698,0,8,1.0
visible_only,short,372,1,0.0055461869767238214,0,8,1.0
visible_only,short,373,1,0.018713032427476517,0,8,1.0
visible_only,short,374,1,0.0038019592755481613,0,8,1.0
visible_only,short,375,1,0.011314471496964629,0,8,1.0
visible_only,short,376,1,0.01008069611341067,0,8,1.0
visible_only,short,377,1,0.00584866906544728,0,8,1.0
visible_only,short,378,1,0.0018057489726829856,0,8,1.0
visible_only,short,379,1,0.013956110857584886,0,8,1.0
visible_only,short,380,1,0.02743914455934915,0,8,1.0
visible_only,short,381,1,0.01089157144360517,0,8,1.0
visible_only,short,382,1,0.0014731291001633812,0,8,1.0
visible_only,short,383,1,0.006177107544674043,0,8,1.0
visible_only,short,384,1,0.002905556642108814,0,8,1.0
visible_only,short,385,1,0.015977342418812324,0,8,1.0
visible_only,short,386,1,0.007096240444417964,0,8,1.0
visible_only,short,387,1,0.02535908402304876,0,8,1.0
visible_only,short,388,1,0.008598284080130816,0,8,1.0
visible_only,short,389,1,0.007412548874234315,0,8,1.0
visible_only,short,390,1,0.008084736146021454,0,8,1.0
visible_only,short,391,1,0.004045096803976023,0,8,1.0
visible_only,short,392,1,0.011714703342877497,0,8,1.0
visible_only,short,393,1,0.011557372799056914,0,8,1.0
visible_only,short,394,1,0.0010778527596755696,0,8,1.0
visible_only,short,395,1,0.024112239438233152,0,8,1.0
visible_only,short,396,1,0.02294214889328311,0,8,1.0
visible_only,short,397,1,0.009943913837823226,0,8,1.0
visible_only,short,398,1,0.00731163862482595,0,8,1.0
visible_only,short,399,1,0.0031302141190211463,0,8,1.0
visible_only,short,400,1,0.004645056981132378,0,8,1.0
visible_only,short,401,1,0.009157058045851707,0,8,1.0
visible_only,short,402,1,0.010311087854494971,0,8,1.0
visible_only,short,403,1,0.014765325872458823,0,8,1.0
visible_only,short,404,1,0.0008280071411880391,0,8,1.0
visible_only,short,405,1,0.005608523525511,0,8,1.0
visible_only,short,406,1,0.00441222992165774,0,8,1.0
visible_only,short,407,1,9.589309835406068e-05,0,8,1.0
visible_only,short,408,1,0.0015478157312190932,0,8,1.0
visible_only,short,409,1,0.012285915581251694,0,8,1.0
visible_only,short,410,1,0.014119115962065165,0,8,1.0
visible_only,short,411,1,0.0007960875774629395,0,8,1.0
visible_only,short,412,1,0.029194058298280312,0,8,1.0
visible_only,short,413,1,0.006869856911956157,0,8,1.0
visible_only,short,414,1,0.018918284157802168,0,8,1.0
visible_only,short,415,1,0.0060760461783321285,0,8,1.0
visible_only,short,416,1,0.0218040586852436,0,8,1.0
visible_only,short,417,1,0.006340140033428088,0,8,1.0
visible_only,short,418,1,0.013871919424547463,0,8,1.0
visible_only,short,419,1,0.014093742424336253,0,8,1.0
visible_only,short,420,1,0.012084951269381264,0,8,1.0
visible_only,short,421,1,0.02336150659402303,0,8,1.0
visible_only,short,422,1,0.02066526038519395,0,8,1.0
visible_only,short,423,1,0.009740070958409008,0,8,1.0
visible_only,short,424,1,0.006252491235060775,0,8,1.0
visible_only,short,425,1,0.008533520964568164,0,8,1.0
visible_only,short,426,1,0.004755399427200158,0,8,1.0
visible_only,short,427,1,0.0028744098944533114,0,8,1.0
visible_only,short,428,1,0.020258125338768918,0,8,1.0
visible_only,short,429,1,0.007044255319767323,0,8,1.0
visible_only,short,430,1,0.008873019785433367,0,8,1.0
visible_only,short,431,1,0.01545855634550597,0,8,1.0
visible_only,short,432,1,5.5917143186534624e-05,0,8,1.0
visible_only,short,433,1,0.026400592689062696,0,8,1.0
visible_only,short,434,1,0.0176955231265008,0,8,1.0
visible_only,short,435,1,0.0025176103275509343,0,8,1.0
visible_only,short,436,1,0.003537373964426882,0,8,1.0
visible_only,short,437,1,0.00877222849418502,0,8,1.0
visible_only,short,438,1,0.01574733387416727,0,8,1.0
visible_only,short,439,1,0.0030565201715765378,0,8,1.0
visible_only,short,440,1,0.005419184813211686,0,8,1.0
visible_only,short,441,1,0.010046852739473422,0,8,1.0
visible_only,short,442,1,0.005169838351060108,0,8,1.0
visible_only,short,443,1,0.024781870483710722,0,8,1.0
visible_only,short,444,1,0.0020976825368972385,0,8,1.0
visible_only,short,445,1,0.024455776344481928,0,8,1.0
visible_only,short,446,1,0.01647260626572522,0,8,1.0
visible_only,short,447,1,0.002713196430079598,0,8,1.0
visible_only,short,448,1,0.002293594038116298,0,8,1.0
visible_only,short,449,1,0.025685255847976096,0,8,1.0
visible_only,short,450,1,0.01075667825339155,0,8,1.0
visible_only,short,451,1,0.021912908581602664,0,8,1.0
visible_only,short,452,1,0.019484096980081023,0,8,1.0
visible_only,short,453,1,0.013556791061634987,0,8,1.0
visible_only,short,454,1,0.007307810201099718,0,8,1.0
visible_only,short,455,1,0.0043383965295320515,0,8,1.0
visible_only,short,456,1,0.0007410843621175056,0,8,1.0
visible_only,short,457,1,0.02141473885537626,0,8,1.0
visible_only,short,458,1,0.009971311157491503,0,8,1.0
visible_only,short,459,1,0.005358559202763957,0,8,1.0
visible_only,short,460,1,0.0049490155315837225,0,8,1.0
visible_only,short,461,1,0.0027759239834510563,0,8,1.0
visible_only,short,462,1,0.009229378007090894,0,8,1.0
visible_only,short,463,1,0.006427058408694286,0,8,1.0
visible_only,short,464,1,0.02697765343114311,0,8,1.0
visible_only,short,465,1,0.012368166387893287,0,8,1.0
visible_only,short,466,1,0.01305821179399591,0,8,1.0
visible_only,short,467,1,0.01530195695745129,0,8,1.0
visible_only,short,468,1,0.008637848953503835,0,8,1.0
visible_only,short,469,1,0.002488712801606646,0,8,1.0
visible_only,short,470,1,0.013658281895732705,0,8,1.0
visible_only,short,471,1,0.009190797536338335,0,8,1.0
visible_only,short,472,1,0.0060288356969085966,0,8,1.0
visible_only,short,473,1,0.0021049785417924793,0,8,1.0
visible_only,short,474,1,0.028780254319845266,0,8,1.0
visible_only,short,475,1,0.003665778693937194,0,8,1.0
visible_only,short,476,1,0.000858169621901661,0,8,1.0
visible_only,short,477,1,0.02116210095918683,0,8,1.0
visible_only,short,478,1,0.0009022019488457156,0,8,1.0
visible_only,short,479,1,0.0030642715937651,0,8,1.0
visible_only,short,480,1,0.002746094330168647,0,8,1.0
visible_only,short,481,1,0.012681034404439573,0,8,1.0
visible_only,short,482,1,0.007073647366574398,0,8,1.0
visible_only,short,483,1,0.011928340788489256,0,8,1.0
visible_only,short,484,1,0.0174897337509779,0,8,1.0
visible_only,short,485,1,0.0136101989347861,0,8,1.0
visible_only,short,486,1,0.006428134242027539,0,8,1.0
visible_only,short,487,1,0.01975943729673696,0,8,1.0
visible_only,short,488,1,0.00552589333241893,0,8,1.0
visible_only,short,489,1,0.008146364742756984,0,8,1.0
visible_only,short,490,1,0.004086629332539227,0,8,1.0
visible_only,short,491,1,0.014030172242476907,0,8,1.0
visible_only,short,492,1,0.005385815756032142,0,8,1.0
