ambiguity,policy,success,final_error,swap,proxy_loss,rebind_precision,reacq_success,search,delay,waste,safety,progress,utility,weight
a02,loose_proxy,0.3361387337228798,0.13501552430933406,0.509009733333335,0.058944053866667456,0.1840367999999949,0.1702368000000046,0.08424928800000073,0.06328000000000304,0.08599999999999003,0.07696014919644355,0.5490422479999985,-0.24341113984614465,3677184000
a02,oracle_proxy,0.9706475999999957,0.020502447333333177,0.0010818235848499662,0.0186238942399998,0.9850000000001695,0.9085839999999985,0.2549109599999999,0.09339643840000006,0.029000000000004394,0.020683999999999775,0.9209456000000041,0.9987612709483349,3677184000
a02,proxy_reacquisition,0.7616241966190958,0.09398622328746659,0.1457694785386667,0.10324189109333311,0.6586495999999944,0.586041600000003,0.5506816399999999,0.3352835936000009,0.1733316677746442,0.07272192604159985,0.7044018240000028,0.4522037604029994,3677184000
a02,risk_calibrated_proxy,0.7059079608982347,0.08196253312853262,0.08361171376103056,0.10117753077333312,0.7897920000000098,0.6553343999999858,0.3081184600000003,0.21303465613333356,0.12629870670329602,0.058757120941511615,0.7831108373333364,0.5926412640627231,3677184000
a02,visible_only,0.2839865866666648,0.3890173333333299,0.02050000000000565,0.4964586666666607,0.50252160000008,0.03674559999999723,0.0,0.03663999999999784,0.0370000000000064,0.054883259999999025,0.461549333333357,-0.04665122531421166,3677184000
a03,active_search_proxy,0.712673638646187,0.07200978933333295,0.0897272448853327,0.08099410261333315,0.7461376000000354,0.7035984000000588,0.7606993440000012,0.4851177769600006,0.27933439726582193,0.05668906352640056,0.6105358079999998,0.44139040075715424,3677184000
a03,identity_gate,0.4261686397230951,0.2246184135722656,0.11999247028266655,0.30139859391999846,0.5985823999999876,0.25535519999998696,0.16225147999999992,0.11614514800000035,0.118111887513598,0.060732473830399786,0.46277222497279835,0.09388931062985656,3677184000
a03,last_seen_belief,0.3212210720000005,0.3006333333333333,0.41950586666666684,0.2805613333333307,0.3073215999999865,0.11349120000000001,0.05690059199999991,0.05328000000000061,0.06720000000001315,0.061534972223644624,0.5526078666666798,-0.3058864938421845,3677184000
a03,loose_proxy,0.27362934172288,0.13501552430933406,0.5920897333333349,0.058944053866667456,0.15443680000001242,0.1702368000000046,0.08535088799999932,0.06328000000000304,0.0907999999999882,0.08287766066311075,0.5340878480000019,-0.38472738295324643,3677184000
a03,oracle_proxy,0.9706475999999957,0.020502447333333177,0.001106805020194195,0.0186238942399998,0.9850000000001695,0.9085839999999985,0.2585829599999994,0.0935433183999999,0.030200000000006902,0.020683999999999775,0.9209456000000041,0.998736227703365,3677184000
a03,proxy_reacquisition,0.7555495411950907,0.09398622328746659,0.15793177293866678,0.10324189109333311,0.6538495999999547,0.586041600000003,0.5561896400000005,0.33660551359999974,0.17970010060318709,0.07302962524160038,0.7044018240000028,0.431898565902855,3677184000
a03,risk_calibrated_proxy,0.7027233825635137,0.08196253312853262,0.08941291862503134,0.10117753077333312,0.7857919999999515,0.6553343999999858,0.3228604600000008,0.21568821613333342,0.13298432989257614,0.058141722541511356,0.7831108373333364,0.5802256093872158,3677184000
a03,visible_only,0.2839865866666648,0.3890173333333299,0.021899999999998705,0.4964586666666607,0.50252160000008,0.03674559999999723,0.0,0.03663999999999784,0.03859999999999403,0.05483340133333533,0.461549333333357,-0.0485347473397696,3677184000
a04,active_search_proxy,0.7133707852701855,0.07200978933333295,0.08895966728533435,0.08099410261333315,0.7509376000000341,0.7035984000000588,0.7629841440000008,0.4858946089600012,0.2721568342826023,0.05648393072640017,0.6105358079999998,0.44519838946470186,3677184000
a04,identity_gate,0.42374099633109497,0.22656241357226745,0.1177492574826669,0.31219859391999955,0.6045824000000016,0.25535519999998696,0.16306747999999993,0.11622674799999995,0.11297588751359951,0.06034784983040005,0.4610442249728003,0.08953236040126382,3677184000
a04,last_seen_belief,0.31980507199999936,0.310233333333338,0.41734586666666745,0.2805613333333307,0.2965215999999717,0.11349120000000001,0.057226992000000164,0.05328000000000061,0.06239999999999612,0.06142727750364459,0.5526078666666798,-0.3073027245938836,3677184000
a04,loose_proxy,0.2642393897228799,0.13501552430933406,0.6045697333333288,0.058944053866667456,0.1448368000000175,0.1702368000000046,0.08584048799999927,0.06328000000000304,0.08359999999999977,0.08376656946311022,0.5318414479999982,-0.4046038292028653,3677184000
a04,oracle_proxy,0.9706475999999957,0.020502447333333177,0.0010531531094435643,0.0186238942399998,0.9850000000001695,0.9085839999999985,0.2602149599999993,0.09360859839999945,0.028399999999998107,0.020683999999999775,0.9209456000000041,0.9987730748203978,3677184000
a04,proxy_reacquisition,0.7573608054510945,0.09398622328746659,0.15555945933866663,0.10324189109333311,0.6610495999999976,0.586041600000003,0.558637640000001,0.33719303359999975,0.1685227246784513,0.07256807644159981,0.7044018240000028,0.43976965268247925,3677184000
a04,risk_calibrated_proxy,0.7042957394991943,0.08196253312853262,0.08738717500903216,0.10117753077333312,0.7917919999999088,0.6553343999999858,0.329412460000001,0.21686757613333268,0.12349389762825666,0.05786821214151121,0.7831108373333364,0.5861784355688536,3677184000
a04,visible_only,0.2839865866666648,0.3890173333333299,0.019799999999999957,0.4964586666666607,0.50252160000008,0.03674559999999723,0.0,0.03663999999999784,0.036200000000003875,0.05490818933333394,0.461549333333357,-0.04574423920305708,3677184000
a05,active_search_proxy,0.7044773078429846,0.07200978933333295,0.10687099656533315,0.08099410261333315,0.7301376000000135,0.7035984000000588,0.7680107039999983,0.48760363935999895,0.2955346948711872,0.05737283952639987,0.6105358079999998,0.4093874956049296,3677184000
a05,identity_gate,0.4047176208686924,0.2304504135722673,0.14417418932266657,0.33379859391999883,0.5785823999999714,0.25535519999998696,0.16486268000000043,0.11640626799999969,0.14070388751359986,0.062014553830400845,0.4575882249727871,0.021066010603979838,3677184000
a05,last_seen_belief,0.29022907200000053,0.29743333333333277,0.4831538666666669,0.2805613333333307,0.2749216000000267,0.11349120000000001,0.05794507200000009,0.05328000000000061,0.08319999999998473,0.06470837663964438,0.5526078666666798,-0.403934273877681,3677184000
a05,loose_proxy,0.18844562332287984,0.13501552430933406,0.7053057333333363,0.058944053866667456,0.049636799999996796,0.1702368000000046,0.08691760800000019,0.06328000000000304,0.11479999999997377,0.09094165895644545,0.5137089679999984,-0.5925088602611711,3677184000
a05,oracle_proxy,0.9706475999999957,0.020502447333333177,0.001049850760726016,0.0186238942399998,0.9850000000001695,0.9085839999999985,0.2638053600000005,0.09375221440000014,0.036200000000003875,0.020683999999999775,0.9209456000000041,0.9987255731561723,3677184000
a05,proxy_reacquisition,0.7386095868142964,0.09398622328746659,0.1895403694186667,0.10324189109333311,0.6298495999999959,0.586041600000003,0.5640232399999997,0.3384855776000009,0.21447562218956723,0.0745681212415999,0.7044018240000028,0.3719546742049093,3677184000
a05,risk_calibrated_proxy,0.692981697442489,0.08196253312853262,0.10554142929383038,0.10117753077333312,0.7657919999999427,0.6553343999999858,0.3438268600000006,0.2194621681333327,0.1652973077654726,0.05726648926151056,0.7831108373333364,0.5420472543894164,3677184000
a05,visible_only,0.2839865866666648,0.3890173333333299,0.028899999999995263,0.4964586666666607,0.50252160000008,0.03674559999999723,0.0,0.03663999999999784,0.04660000000000197,0.05458410800000035,0.461549333333357,-0.05792864600013146,3677184000
